candidate,text,tweet_id
Trump,"I would NEVER have taken the endorsement of the man who, through gross incompetence, poisoned the people of Flint, Michigan. Former RINO Governor Rick Snyder should be ashamed of himself and his service. I was asked to help fix it. Biden took his endorsement. VOTE TRUMP!!!",1322170415700152320
Biden,"They say never read the comments –– well, I did anyway. https://t.co/f6WagAxkNb",1322194045612032002
Trump,https://t.co/KhfjwtX2JT,1322209181353439232
Trump,"On my way to MICHIGAN, WISCONSIN, and MINNESOTA! https://t.co/7eEpmAJKCO",1322223545221410816
Trump,"Such a Great Honor! Thank you, Brett!",1322218470231040000
Trump,Great Red Wave! https://t.co/0HvMzsNwuZ,1322218164361388037
Trump,"This election is a choice between a Trump Super Boom or a Biden Depression, and it’s between a safe vaccine or a devastating Biden lockdown! https://t.co/FkOHz0XUS2 https://t.co/IEPULUXAXe",1322294145726078976
Trump,"One of the most important issues is LAW &amp; ORDER. Biden stands with the rioters &amp; looters - I stand with the HEROES of law enforcement. If Biden wins, the rioters in the streets will be running your federal government. No city, no family, and no community will be safe. VOTE #MAGA! https://t.co/fjokM0yWiG",1322293755328618497
Trump,https://t.co/wl1codKkZ3,1322291234753310720
Trump,https://t.co/ewR0TUgCtX,1322290936542494720
Trump,This election is the most important election of our lifetime! Get out and VOTE to #MAGA! https://t.co/jM4hTHUYDF,1322290888157007872
Trump,"I’ve done more in 47 months than Joe Biden has done in 47 years! A vote for Republicans is a vote for the American Dream, and the party of Abraham Lincoln! #MAGA https://t.co/gsFSgh2KPc",1322295405313323009
Biden,Alfonso came here with a dream. And now he’s been robbed of his future. Enough is enough. https://t.co/wrASsVVNHX,1322299741804195841
Biden,"You have the power to silence him.

Vote: https://t.co/eoxT07uII9 https://t.co/zIJUQEWlyx",1322247900286513152
Biden,"Let me be clear: Hardworking Americans should not be paying more in federal income taxes than Amazon or Netflix.

It’s time for big corporations to finally pay their fair share.",1322270801370902528
Trump,"There is only one way to defend your dignity. There is only one way to defend your family and your Country. There is only one way to preserve, protect and defend the American Way of Life: you must show up and vote on November 3rd! https://t.co/gsFSgh2KPc https://t.co/14MbcBz2oH",1322334932060942336
Trump,Philadelphia Firefighters Union Votes to Endorse Trump https://t.co/rI6mQUZMbE via @BreitbartNews,1322059930082418688
Trump,"Joe Biden is a corrupt politician—the Biden family is looking more &amp; more like a crime family. They took millions of $$ from the Chinese Communists, while Vice President Biden shipped Michigan jobs to China. If Biden wins, China Wins. When we win, Michigan wins, and AMERICA wins! https://t.co/YpnjH8838X",1322254453156712448
Trump,"This election will decide whether we restore the rule of a corrupt political class – or whether we declare that in America, we are still governed by THE PEOPLE! Get out and VOTE!
https://t.co/gsFSgh2KPc",1322253501573984256
Trump,Biden’s speech is 90% made up stories and lies. Only broadcast on @FoxNews.,1322253206185897984
Biden,"From the climate crisis to student debt and gun violence — there's so much on the line in this election, and young people have the power to own the outcome.

So vote, and let's build a better future together: https://t.co/eoxT07uII9 https://t.co/YDClI2GvBw",1322356364828569602
Trump,"Keith Ellison Restricts Freedom of Assembly of Political Opponents https://t.co/WAPPsfQrWk via @BreitbartNews We were planning for as many as 25,000 people in Minnesota. Now the Governor, at the last moment, will only allow the first 250 people to attend. Riots plus Omar = WIN!",1322059055741997056
Trump,".@LouieGohmertTX1 is a Fantastic Republican from the Great State of Texas! He fully supports our #MAGA and #KAG Agenda, Border WALL, Military, Vets, and your Second Amendment. Louie is my friend and has my Complete and Total Endorsement! https://t.co/7MWH000IbI",1228449937211392000
Trump,Biden would lock us down forever. We are rounding the corner! https://t.co/zvSfKUo1gd,1322219904859213824
Biden,Donald Trump is wholly unfit to serve as commander in chief. But don’t just take my word for it... https://t.co/TnxcPvwSul,1322229277887238145
Trump,"Joe Biden will lock down our entire Country. Biden will make you a prisoner in your own home, and a prisoner in your own Country. Biden’s plan will kill the American Dream—Get your friends, get your family, get your neighbors and GET OUT AND VOTE! #MAGA https://t.co/fH8Iq6i8d3",1322297825334497280
Biden,Alfonso vino aquí con un sueño. Y su futuro ha sido robado. Ya es suficiente. https://t.co/VHGK9dYNRA,1322372724220600320
Trump,"Volunteer to be a Trump Election Poll Watcher. Sign up today! 

#MAGA #Election2020 
https://t.co/3AnrRUPTtZ",1322259430419783680
Trump,"""@EWErickson Taking my 9yo to NYC next week for a father-daughter trip. I will take her to see Trump Tower.  Architecture done right.""  Thx",527932576908853249
Trump,"Joe Biden has vowed to abolish the entire U.S. Energy Industry — no fracking, no energy, and high gas prices. While I am President, America will proudly remain ENERGY INDEPENDENT! https://t.co/pN1VF0zaB5",1322251577906798592
Trump,https://t.co/aHEqP4fmIf,1322328752282501121
Trump,"Your far-left Dem Attorney General, and your Dem Governor tried to shut down our rally, silence the people of Minnesota, and take away your freedom of assembly. They thought we would cancel – but I said NO WAY, I will NEVER abandon the people of Minnesota! https://t.co/wF1uolGlf6",1322328509923028995
Trump,"Joe Biden is a corrupt politician who has done nothing but betray you for 47 long years - selling out to lobbyists, China, big pharma &amp; foreign countries. He will stab you in the back. He only cares about political power &amp; he will use that power to hurt you &amp; enrich his cronies! https://t.co/8B9kZ5sdEJ",1322334801374834688
Trump,https://t.co/B8m4mhNvct,1322328686348042242
Biden,"Moody’s Analytics projects that my plan will create 18.6 million jobs — over 7 million more jobs than President Trump’s plan.

We’re going to build back better and ensure everyone has a fair shot to get ahead. https://t.co/rt5RD9Fdi0",1322380775715598336
Trump,Sports Reporter Calls Jack Nicklaus‘ Endorsement of President Trump ‘Divisive‘ https://t.co/BDcWAL6wp0 via @BreitbartNews Who is Darren Rovell? Thank you Jack!!!,1322063461334003712
Trump,https://t.co/qJUxmsEPv8,1322209184855728128
Biden,"After campaigning in 2016 to lift up the ‘forgotten man,’ President Trump has completely lost sight of working people. 

I promise you this: I never will. https://t.co/mbcxYtv80U",1322215436524670976
Trump,Happy Birthday to our wonderful Ivanka. Now go back to work! November 3rd.,1322218940710359040
Trump,https://t.co/BlMv2KsM7W,1322250495516311552
Trump,"Joe Biden spent the last 47 years outsourcing your jobs, opening your borders, and sacrificing American blood and treasure in endless foreign wars. He is a diehard globalist who cares nothing for working people. He repeatedly tried to cut Medicare &amp; Social Security. Biden was...",1322252815561973760
Trump,"...Disasters. At every turn, Biden twisted his knife into the back of Michigan workers. In 2016, Michigan voted to FIRE this corrupt political establishment and you elected an outsider as President who is finally putting AMERICA FIRST!

#VOTE #MAGA",1322252823136890881
Trump,"The Fake News photoshopped pictures of Melania, then propelled conspiracy theories that it’s actually not her by my side in Alabama and other places. They are only getting more deranged with time!",1105827007991025666
Biden,Let me be clear: Anyone who is responsible for plunging and ensnaring America in this crisis — anyone who could do so without an ounce of shame or a shred of empathy — should not be president. https://t.co/Rps7MFavJX,1322365174288797696
Biden,"Folks, deadlines to vote early in-person are arriving across the country. Don’t wait until November 3rd to cast your ballot — head to https://t.co/eoxT07d7QB to find all the information you need to vote today. https://t.co/3YmUK1Mggr",1322209648418672642
Trump,https://t.co/voxNnIYMpe,1322209177268154375
Trump,https://t.co/ucTqlNXNJ8,1322251780504219648
Trump,"They just didn't get it, but they do now! https://t.co/9T50NupkDy",1016079192604139520
Biden,"Jacquelyn — I was honored to meet you in December, and I’m honored to have you on my team now. With the help of folks like you, we’re going to overcome the obstacles we face and restore decency in this country. https://t.co/zwtDfNswVY",1320485537782878208
Biden,"Jill and I send our prayers to the people of Greece and Turkey following today’s earthquake. We’re grateful for the brave rescuers saving others, and for the governments of Greece and Turkey putting aside their differences to support each other.",1322278350933688320
Trump,"“A Biden win would mean the end of Fracking in Pennsylvania, Texas, and everywhere else. Millions of jobs would be lost, and Energy prices would soar.” @OANN  And we would no longer be Energy Independent!!!",1322408169147170816
Trump,"“President Obama meant a lot to Black people, but he didn’t do a thing for Black people”. Vernon Jones, Georgia State Represenative, Trump supporter. @ffweekend",1322514994320297986
Trump,"I paid many millions of dollars in Taxes to the Federal Government, most of which was even paid early, or PREPAID. MANY $MILLIONS. The Failing @nytimes never likes reporting that!",1322517229930483712
Biden,Be a patriot. Wear a mask. https://t.co/o2v9xP24A9,1322543347236438016
Trump,THANK YOU! #MAGA https://t.co/EEmSU6uPAy,1322559026110976000
Trump,https://t.co/BlvIw1qaYu,1322385639317360640
Trump,https://t.co/jeGtpWi5mx,1322385341437911041
Trump,"https://t.co/gsFSghkmdM
#ElectionDay #MAGA🇺🇸 https://t.co/j5F8vNZYPI",1322551279017742337
Biden,Who let all these people into my basement? https://t.co/E17SPqmXib,1322569017412997122
Trump,"Thank you Newtown, Pennsylvania! #MAGA 
https://t.co/0y7W5oRMom",1322608307484434432
Trump,"Biden &amp; Obama owe a massive apology to the People of Flint. The water was poisoned on their watch. Not only did they fail them, Biden proudly accepted the endorsement of disastrous Gov Rick Snyder! Unlike Biden, I will always stand with the People of the Great State of MICHIGAN!",1322616235423539200
Trump,"Over the next four years, we will stop the radical indoctrination of our students, and restore PATRIOTIC EDUCATION to our schools. We will teach our children to love our Country, honor our history, and always respect our great American Flag. https://t.co/gsFSgh2KPc https://t.co/RcQg0Vtk7V",1322652327367507968
Trump,"We invested $2.5 TRILLION in the Military and we saved the Philly Shipyard. We passed VA Choice and VA Accountability. Al-Baghdadi and Soleimani are DEAD. I withdrew from the disastrous Iran Nuclear Deal—and instead of endless war, we are forging PEACE in the Middle East! https://t.co/Yz3ry24XHp",1322651141134430208
Trump,"Thank you to the wonderful @RJHarrisWHP580 for the nice words on @FoxNews. Tremendous enthusiasm in Pennsylvania, and everywhere else. The Great Red Wave is coming!",1322656588285407234
Trump,https://t.co/pMV1Lker22,1322644162836004866
Trump,Biden’s plan to Abolish American Energy is an economic DEATH SENTENCE for Pennsylvania. A vote for Biden is a vote to BAN FRACKING &amp; send PA into a nightmare of poverty &amp; depression. Gas prices would explode &amp; family incomes would plummet—I will always defend &amp; promote PA energy! https://t.co/tdYqMVWQGM,1322613905001226240
Biden,"There is too much at stake on Tuesday to sit this election out. Tune in as @BarackObama, @StevieWonder, and I get out the vote in Detroit, Michigan. https://t.co/ihywYiR6lc",1322646873081966593
Trump,"Just signed an order to protect fracking and the oil and gas industry. This means JOBS, low energy bills, and continued AMERICAN ENERGY INDEPENDENCE! Sleepy Joe would BAN fracking and destroy American energy jobs! He has NO clue!!",1322661450540814336
Trump,https://t.co/vaf3BrSE6Q,1322644036994232320
Trump,"We are ONE movement, ONE people, ONE family, and ONE GLORIOUS NATION UNDER GOD! Together with the incredible people of Pennsylvania, we will MAKE AMERICA GREAT AGAIN! 

#ElectionDay #MAGA🇺🇸 
https://t.co/gsFSgh2KPc https://t.co/7EwfCm23U7",1322653650200588289
